node_id,node_name,lamp_status,relay_status,energy,power,current,rsl_out,rsl_in,disconnectivity,connectivity,availability,rpl_rank,ipv6,temperature,relative_humidity,ambient_light
1,WN02-2329-0001,ON,ON,734305.0,609.5,2.53,-60,-69,0-00:00:00,1-16:51:38,100.0,,,32.89,,
2,WN02-2329-0002,ON,ON,620142.0,445.4,1.83,-88,-91,1-18:44:09,1-06:57:43,80.58,,,31.24,,
1,WN02-2329-0001,ON,ON,734408.0,609.8,2.54,-62,-73,0-00:00:00,1-17:01:40,100.0,,,32.57,,
2,WN02-2329-0002,ON,ON,620216.0,445.6,1.83,-88,-91,1-18:44:09,1-07:07:45,80.59,,,30.94,,
1,WN02-2329-0001,ON,ON,734510.0,610.1,2.54,-61,-68,0-00:00:00,1-17:11:42,100.0,,,32.57,,
2,WN02-2329-0002,ON,ON,620291.0,446.2,1.84,-89,-92,1-18:44:09,1-07:17:48,80.61,,,30.96,,
1,WN02-2329-0001,ON,ON,734612.0,610.1,2.53,-61,-68,0-00:00:00,1-17:21:45,100.0,,,32.41,,
2,WN02-2329-0002,ON,ON,620366.0,445.8,1.83,-88,-92,1-18:44:09,1-07:27:50,80.62,,,30.93,,
1,WN02-2329-0001,ON,ON,734715.0,610.1,2.53,-62,-71,0-00:00:00,1-17:31:47,100.0,,,32.2,,
2,WN02-2329-0002,ON,ON,620440.0,445.9,1.83,-89,-93,1-18:44:09,1-07:37:52,80.64,,,30.81,,
1,WN02-2329-0001,ON,ON,734817.0,609.2,2.52,-60,-69,0-00:00:00,1-17:41:50,100.0,,,32.19,,
2,WN02-2329-0002,ON,ON,620515.0,445.2,1.82,-89,-92,1-18:44:09,1-07:47:55,80.65,,,31.18,,
1,WN02-2329-0001,ON,ON,734919.0,608.2,2.5,-61,-69,0-00:00:00,1-17:51:54,100.0,,,32.27,,
2,WN02-2329-0002,ON,ON,620590.0,445.1,1.81,-88,-93,1-18:44:09,1-07:57:59,80.66,,,31.44,,
1,WN02-2329-0001,ON,ON,735021.0,607.6,2.49,-59,-67,0-00:00:00,1-18:01:56,100.0,,,32.11,,
2,WN02-2329-0002,ON,ON,620664.0,444.8,1.81,-88,-93,1-18:44:09,1-08:08:01,80.68,,,31.92,,
1,WN02-2329-0001,ON,ON,735123.0,606.8,2.49,-57,-68,0-00:00:00,1-18:11:59,100.0,,,32.09,,
2,WN02-2329-0002,ON,ON,620739.0,444.0,1.81,-88,-93,1-18:44:09,1-08:18:04,80.69,,,31.87,,
1,WN02-2329-0001,ON,ON,735226.0,606.0,2.49,-56,-65,0-00:00:00,1-18:22:04,100.0,,,32.55,,
2,WN02-2329-0002,ON,ON,620814.0,444.1,1.81,-88,-93,1-18:44:09,1-08:28:09,80.71,,,32.1,,
1,WN02-2329-0001,ON,ON,735327.0,606.4,2.5,-56,-65,0-00:00:00,1-18:32:06,100.0,,,31.84,,
2,WN02-2329-0002,ON,ON,620888.0,444.3,1.8,-89,-93,1-18:44:09,1-08:38:12,80.72,,,32.61,,
1,WN02-2329-0001,ON,ON,735430.0,608.9,2.49,-58,-66,0-00:00:00,1-18:42:10,100.0,,,30.97,,
2,WN02-2329-0002,ON,ON,620963.0,445.9,1.79,-88,-94,1-18:44:09,1-08:48:15,80.74,,,31.99,,
1,WN02-2329-0001,ON,ON,735532.0,610.4,2.49,-57,-68,0-00:00:00,1-18:52:15,100.0,,,30.78,,
2,WN02-2329-0002,ON,ON,621038.0,447.8,1.81,-88,-95,1-18:44:09,1-08:58:20,80.75,,,31.44,,
1,WN02-2329-0001,ON,ON,735635.0,611.1,2.5,-58,-71,0-00:00:00,1-19:02:18,100.0,,,30.52,,
2,WN02-2329-0002,ON,ON,621115.0,481.9,1.96,-88,-94,1-18:44:09,1-09:08:23,80.77,,,31.06,,
1,WN02-2329-0001,ON,ON,735738.0,612.3,2.5,-58,-68,0-00:00:00,1-19:12:20,100.0,,,30.19,,
2,WN02-2329-0002,ON,ON,621196.0,481.2,1.94,-88,-93,1-18:44:09,1-09:18:25,80.78,,,30.82,,
1,WN02-2329-0001,ON,ON,735841.0,612.7,2.5,-58,-68,0-00:00:00,1-19:22:22,100.0,,,29.77,,
2,WN02-2329-0002,ON,ON,621276.0,481.5,1.95,-88,-94,1-18:44:09,1-09:28:28,80.8,,,30.54,,
1,WN02-2329-0001,ON,ON,735943.0,612.8,2.49,-57,-65,0-00:00:00,1-19:32:25,100.0,,,29.54,,
2,WN02-2329-0002,ON,ON,621357.0,481.7,1.94,-88,-93,1-18:44:09,1-09:38:30,80.81,,,30.48,,
1,WN02-2329-0001,ON,ON,736046.0,611.7,2.5,-56,-66,0-00:00:00,1-19:42:27,100.0,,,30.18,,
2,WN02-2329-0002,ON,ON,621438.0,480.4,1.93,-88,-93,1-18:44:09,1-09:48:32,80.82,,,30.86,,
1,WN02-2329-0001,ON,ON,736149.0,610.8,2.5,-57,-68,0-00:00:00,1-19:52:33,100.0,,,30.23,,
2,WN02-2329-0002,ON,ON,621519.0,479.3,1.93,-88,-93,1-18:44:09,1-09:58:38,80.84,,,31.06,,
1,WN02-2329-0001,ON,ON,736252.0,609.9,2.5,-54,-65,0-00:00:00,1-20:02:35,100.0,,,30.41,,
2,WN02-2329-0002,ON,ON,621599.0,478.4,1.93,-88,-93,1-18:44:09,1-10:08:40,80.85,,,31.01,,
1,WN02-2329-0001,ON,ON,736354.0,609.2,2.49,-55,-65,0-00:00:00,1-20:12:37,100.0,,,30.58,,
2,WN02-2329-0002,ON,ON,621679.0,478.0,1.93,-88,-93,1-18:44:09,1-10:18:42,80.87,,,31.22,,
1,WN02-2329-0001,ON,ON,736456.0,608.4,2.5,-55,-66,0-00:00:00,1-20:22:39,100.0,,,31.0,,
2,WN02-2329-0002,ON,ON,621759.0,478.6,1.94,-88,-93,1-18:44:09,1-10:28:44,80.88,,,31.1,,
1,WN02-2329-0001,ON,ON,736558.0,608.7,2.5,-56,-66,0-00:00:00,1-20:32:42,100.0,,,30.51,,
2,WN02-2329-0002,ON,ON,621840.0,479.8,1.94,-87,-93,1-18:44:09,1-10:38:47,80.9,,,30.9,,
1,WN02-2329-0001,ON,ON,736660.0,609.7,2.5,-59,-69,0-00:00:00,1-20:42:44,100.0,,,30.08,,
2,WN02-2329-0002,ON,ON,621920.0,480.6,1.94,-88,-95,1-18:44:09,1-10:48:50,80.91,,,30.55,,
1,WN02-2329-0001,ON,ON,736763.0,610.5,2.5,-56,-67,0-00:00:00,1-20:52:48,100.0,,,29.77,,
2,WN02-2329-0002,ON,ON,622001.0,480.3,1.94,-88,-94,1-18:44:09,1-10:58:53,80.93,,,30.44,,
1,WN02-2329-0001,ON,ON,736865.0,609.9,2.51,-57,-67,0-00:00:00,1-21:02:50,100.0,,,30.1,,
2,WN02-2329-0002,ON,ON,622081.0,478.9,1.94,-88,-94,1-18:44:09,1-11:08:55,80.94,,,30.61,,
1,WN02-2329-0001,ON,ON,736968.0,609.2,2.49,-55,-67,0-00:00:00,1-21:12:52,100.0,,,30.28,,
2,WN02-2329-0002,ON,ON,622162.0,479.2,1.94,-87,-93,1-18:44:09,1-11:18:57,80.95,,,30.66,,
1,WN02-2329-0001,ON,ON,737070.0,608.7,2.49,-53,-65,0-00:00:00,1-21:22:54,100.0,,,30.52,,
2,WN02-2329-0002,ON,ON,622242.0,478.4,1.94,-88,-93,1-18:44:09,1-11:28:59,80.97,,,30.62,,
1,WN02-2329-0001,ON,ON,737172.0,608.5,2.49,-55,-66,0-00:00:00,1-21:32:56,100.0,,,30.11,,
2,WN02-2329-0002,ON,ON,622322.0,478.4,1.94,-88,-93,1-18:44:09,1-11:39:01,80.98,,,30.34,,
1,WN02-2329-0001,ON,ON,737274.0,608.1,2.51,-57,-65,0-00:00:00,1-21:42:58,100.0,,,30.27,,
2,WN02-2329-0002,ON,ON,622402.0,478.3,1.95,-88,-93,1-18:44:09,1-11:49:04,81.0,,,30.1,,
1,WN02-2329-0001,ON,ON,737376.0,608.1,2.5,-57,-65,0-00:00:00,1-21:53:01,100.0,,,30.15,,
2,WN02-2329-0002,ON,ON,622482.0,478.8,1.95,-87,-93,1-18:44:09,1-11:59:06,81.01,,,30.3,,
1,WN02-2329-0001,ON,ON,737478.0,608.5,2.5,-55,-67,0-00:00:00,1-22:03:02,100.0,,,29.96,,
2,WN02-2329-0002,ON,ON,622563.0,479.3,1.96,-88,-93,1-18:44:09,1-12:09:07,81.02,,,30.28,,
1,WN02-2329-0001,ON,ON,737580.0,607.9,2.52,-57,-66,0-00:00:00,1-22:13:05,100.0,,,29.91,,
2,WN02-2329-0002,ON,ON,622643.0,479.5,1.96,-88,-93,1-18:44:09,1-12:19:11,81.04,,,29.76,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-56,-62,0-00:00:00,0-00:08:09,100.0,,,29.01,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-55,-62,0-00:00:00,0-00:18:20,100.0,,,28.27,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-55,-65,0-00:00:00,0-00:28:32,100.0,,,27.89,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-56,-65,0-00:00:00,0-00:38:43,100.0,,,27.43,,
2,WN02-2329-0002,ON,ON,623015.0,477.3,1.97,-94,-90,1-19:15:33,0-00:09:21,80.87,,,29.75,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-67,0-00:00:00,0-00:48:46,100.0,,,27.37,,
2,WN02-2329-0002,OFF,OFF,623094.0,0.0,0.0,-94,-91,1-19:15:33,0-00:19:23,80.89,,,29.69,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-56,-66,0-00:00:00,0-00:58:48,100.0,,,27.35,,
2,WN02-2329-0002,OFF,OFF,623094.0,0.0,0.0,-92,-93,1-19:15:33,0-00:29:25,80.9,,,28.95,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-56,-66,0-00:00:00,0-01:08:50,100.0,,,27.47,,
2,WN02-2329-0002,OFF,OFF,623094.0,0.0,0.0,-92,-92,1-19:15:33,0-00:39:27,80.92,,,28.3,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-56,-65,0-00:00:00,0-01:18:53,100.0,,,27.69,,
2,WN02-2329-0002,OFF,OFF,623094.0,0.0,0.0,-92,-92,1-19:15:33,0-00:49:30,80.93,,,28.11,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-66,0-00:00:00,0-01:28:55,100.0,,,27.78,,
2,WN02-2329-0002,OFF,OFF,623094.0,0.0,0.0,-92,-92,1-19:15:33,0-00:59:32,80.95,,,28.09,,
1,WN02-2329-0001,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-63,0-00:00:00,0-00:09:23,100.0,,,28.27,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-67,0-00:00:00,0-00:19:35,100.0,,,28.36,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-68,0-00:00:00,0-00:29:46,100.0,,,28.43,,
2,WN02-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,,,0.0,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-66,0-00:00:00,0-00:39:58,100.0,,,28.56,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-92,-100,1-19:30:30,0-00:06:56,80.9,,,28.43,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-60,-69,0-00:00:00,0-00:50:00,100.0,,,28.82,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-92,-100,1-19:30:30,0-00:16:58,80.91,,,28.59,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-59,-69,0-00:00:00,0-01:00:03,100.0,,,29.23,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-93,-96,1-19:30:30,0-00:27:01,80.92,,,29.01,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-68,0-00:00:00,0-01:10:05,100.0,,,29.79,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-93,-89,1-19:30:30,0-00:37:03,80.94,,,29.37,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-67,0-00:00:00,0-01:20:08,100.0,,,30.11,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-95,1-19:30:30,0-00:47:06,80.95,,,29.68,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-59,-67,0-00:00:00,0-01:30:11,100.0,,,30.32,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-97,1-19:30:30,0-00:57:09,80.97,,,30.01,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-59,-68,0-00:00:00,0-01:40:13,100.0,,,30.7,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-95,1-19:30:30,0-01:07:11,80.98,,,30.18,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-69,0-00:00:00,0-01:50:15,100.0,,,31.09,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-94,1-19:30:30,0-01:17:13,80.99,,,30.66,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-53,-64,0-00:00:00,0-02:00:17,100.0,,,31.4,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-94,1-19:30:30,0-01:27:15,81.01,,,30.93,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-53,-64,0-00:00:00,0-02:10:19,100.0,,,32.04,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-93,1-19:30:30,0-01:37:17,81.02,,,31.46,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-66,0-00:00:00,0-02:20:22,100.0,,,32.55,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-93,1-19:30:30,0-01:47:20,81.04,,,32.02,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-68,0-00:00:00,0-02:30:24,100.0,,,33.1,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-95,1-19:30:30,0-01:57:22,81.05,,,32.65,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-61,-69,0-00:00:00,0-02:40:26,100.0,,,33.24,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-96,1-19:30:30,0-02:07:24,81.06,,,32.85,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-60,-67,0-00:00:00,0-02:50:28,100.0,,,32.91,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-94,1-19:30:30,0-02:17:26,81.08,,,32.93,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-60,-69,0-00:00:00,0-03:00:30,100.0,,,32.39,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-96,1-19:30:30,0-02:27:29,81.09,,,32.67,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-61,-71,0-00:00:00,0-03:10:33,100.0,,,32.97,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-96,1-19:30:30,0-02:37:31,81.1,,,32.99,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-68,0-00:00:00,0-03:20:35,100.0,,,33.03,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-94,1-19:30:30,0-02:47:33,81.12,,,33.27,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-66,0-00:00:00,0-03:30:38,100.0,,,33.19,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-95,1-19:30:30,0-02:57:36,81.13,,,32.92,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-59,-68,0-00:00:00,0-03:40:40,100.0,,,33.4,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-95,1-19:30:30,0-03:07:38,81.15,,,33.34,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-63,-70,0-00:00:00,0-03:50:42,100.0,,,34.12,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-97,1-19:30:30,0-03:17:40,81.16,,,33.72,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-59,-68,0-00:00:00,0-04:00:44,100.0,,,33.86,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-93,1-19:30:30,0-03:27:42,81.17,,,33.76,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-56,-66,0-00:00:00,0-04:10:46,100.0,,,34.01,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-96,1-19:30:30,0-03:37:44,81.19,,,33.89,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-55,-65,0-00:00:00,0-04:20:49,100.0,,,33.68,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-97,1-19:30:30,0-03:47:47,81.2,,,34.8,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-69,0-00:00:00,0-04:30:51,100.0,,,35.01,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-96,1-19:30:30,0-03:57:49,81.21,,,35.35,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-61,-72,0-00:00:00,0-04:40:53,100.0,,,34.51,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-95,1-19:30:30,0-04:07:58,81.23,,,35.73,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-60,-69,0-00:00:00,0-04:51:03,100.0,,,35.45,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-96,1-19:30:30,0-04:18:01,81.24,,,36.26,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-61,-70,0-00:00:00,0-05:01:06,100.0,,,35.79,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-97,1-19:30:30,0-04:28:04,81.25,,,36.47,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-59,-68,0-00:00:00,0-05:11:08,100.0,,,36.57,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-96,1-19:30:30,0-04:38:06,81.27,,,36.77,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-66,0-00:00:00,0-05:21:10,100.0,,,37.12,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-95,1-19:30:30,0-04:48:08,81.28,,,36.81,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-66,0-00:00:00,0-05:31:12,100.0,,,37.52,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-96,1-19:30:30,0-04:58:10,81.3,,,36.76,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-67,0-00:00:00,0-05:41:14,100.0,,,38.61,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-95,1-19:30:30,0-05:08:12,81.31,,,37.22,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-61,-67,0-00:00:00,0-05:51:17,100.0,,,39.47,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-97,1-19:30:30,0-05:18:15,81.32,,,37.5,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-61,-69,0-00:00:00,0-06:01:19,100.0,,,39.76,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-97,1-19:30:30,0-05:28:17,81.34,,,38.08,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-60,-68,0-00:00:00,0-06:11:21,100.0,,,39.89,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-96,1-19:30:30,0-05:38:19,81.35,,,38.35,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-62,-69,0-00:00:00,0-06:21:24,100.0,,,39.1,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-95,1-19:30:30,0-05:48:22,81.36,,,38.17,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-61,-69,0-00:00:00,0-06:31:27,100.0,,,39.89,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-93,1-19:30:30,0-05:58:25,81.38,,,38.99,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-59,-67,0-00:00:00,0-06:41:30,100.0,,,40.35,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-94,1-19:30:30,0-06:08:28,81.39,,,39.21,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-68,0-00:00:00,0-06:51:32,100.0,,,41.32,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-93,1-19:30:30,0-06:18:31,81.4,,,39.84,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-65,0-00:00:00,0-07:01:36,100.0,,,40.08,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-92,1-19:30:30,0-06:28:35,81.42,,,40.19,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-66,0-00:00:00,0-07:11:39,100.0,,,42.03,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-89,-93,1-19:30:30,0-06:38:37,81.43,,,40.54,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-56,-66,0-00:00:00,0-07:21:41,100.0,,,42.1,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-93,1-19:30:30,0-06:48:39,81.44,,,40.86,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-67,0-00:00:00,0-07:31:44,100.0,,,43.06,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-93,1-19:30:30,0-06:58:42,81.46,,,40.72,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-67,0-00:00:00,0-07:41:46,100.0,,,42.75,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-92,1-19:30:30,0-07:08:44,81.47,,,39.65,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-68,0-00:00:00,0-07:51:48,100.0,,,43.44,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-93,1-19:30:30,0-07:18:46,81.48,,,39.2,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-66,0-00:00:00,0-08:01:50,100.0,,,43.42,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-92,1-19:30:30,0-07:28:49,81.49,,,38.74,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-59,-68,0-00:00:00,0-08:11:53,100.0,,,43.03,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-92,1-19:30:30,0-07:38:51,81.51,,,38.5,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-61,-68,0-00:00:00,0-08:21:55,100.0,,,42.35,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-92,1-19:30:30,0-07:48:53,81.52,,,38.34,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-65,-74,0-00:00:00,0-08:31:57,100.0,,,43.21,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-93,1-19:30:30,0-07:58:55,81.53,,,38.19,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-61,-70,0-00:00:00,0-08:42:00,100.0,,,42.88,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-93,1-19:30:30,0-08:08:58,81.55,,,37.95,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-57,-66,0-00:00:00,0-08:52:02,100.0,,,43.67,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-93,1-19:30:30,0-08:19:00,81.56,,,37.81,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-60,-67,0-00:00:00,0-09:02:04,100.0,,,43.7,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-92,1-19:30:30,0-08:29:02,81.57,,,37.85,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-62,-72,0-00:00:00,0-09:12:07,100.0,,,43.22,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-95,1-19:30:30,0-08:39:05,81.59,,,37.78,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-60,-68,0-00:00:00,0-09:22:09,100.0,,,41.81,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-94,1-19:30:30,0-08:49:07,81.6,,,37.51,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-58,-66,0-00:00:00,0-09:32:11,100.0,,,40.26,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-92,1-19:30:30,0-08:59:09,81.61,,,37.4,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-59,-68,0-00:00:00,0-09:42:13,100.0,,,38.63,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-94,1-19:30:30,0-09:09:11,81.63,,,37.28,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-62,-71,0-00:00:00,0-09:52:16,100.0,,,39.09,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-94,1-19:30:30,0-09:19:14,81.64,,,37.23,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-60,-71,0-00:00:00,0-10:02:19,100.0,,,38.28,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-94,1-19:30:30,0-09:29:17,81.65,,,37.13,,
1,WN02-2329-0001,OFF,OFF,737630.0,0.0,0.0,-62,-69,0-00:00:00,0-10:12:21,100.0,,,37.8,,
2,WN02-2329-0002,OFF,OFF,2160000000.0,0.0,0.0,-90,-93,1-19:30:30,0-09:39:19,81.66,,,36.91,,
